u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque,profile_id
91.6917037963867,18.8381252288818,19.5221729278564,-90.8491134643554,18.3958148956298,4933.40966796875,-140.74494934082,52.8604736328125,24.5679092407226,18.44553565979,19.8506298065185,47.6276550292968,17
91.6900329589843,18.8775825500488,19.474287033081,-91.2406845092773,18.4189758300781,4952.2763671875,-141.373916625976,52.9092788696289,24.6321125030517,18.4463138580322,19.8506259918212,47.8595886230468,17
91.5516967773437,18.936710357666,19.484992980957,-91.4311294555664,18.4843940734863,4965.794921875,-141.89973449707,52.8890571594238,24.7080459594726,18.4472980499267,19.8506240844726,48.0272979736328,17
91.5039978027343,18.9687614440917,19.5622978210449,-91.5425720214843,18.5453968048095,4975.4814453125,-142.184997558593,52.8353729248046,24.7205200195312,18.4439525604248,19.8506240844726,48.1158485412597,17
91.4202270507812,18.9830360412597,19.6383914947509,-91.691780090332,18.6100692749023,4982.42138671875,-142.430953979492,52.8386726379394,24.7244205474853,18.4487228393554,19.850622177124,48.2046279907226,17
91.3238677978515,18.9927291870117,19.6920738220214,-91.6855087280273,18.6997394561767,4987.3896484375,-142.67268371582,52.7860603332519,24.7358818054199,18.4548912048339,19.850622177124,48.1838455200195,17
91.210464477539,19.0074710845947,19.7370166778564,-91.676284790039,18.7799892425537,4990.94775390625,-142.807266235351,52.726505279541,24.7463569641113,18.4585342407226,19.850622177124,48.3470001220703,17
91.3033447265625,19.0247459411621,19.7692203521728,-91.6197967529296,18.857229232788,4993.49267578125,-143.002868652343,52.7153816223144,24.8545608520507,18.4621105194091,19.8506202697753,48.4045448303222,17
91.3177871704101,19.0358028411865,19.7922935485839,-91.6091232299804,18.9237060546875,4995.330078125,-143.257537841796,52.7492065429687,24.8968315124511,18.4613208770751,19.8506202697753,48.5098609924316,17
91.5039596557617,19.0159740447998,19.8224220275878,-91.5471725463867,18.9620838165283,4996.64111328125,-143.35740661621,52.7572784423828,24.8816375732421,18.4907436370849,19.8506202697753,48.5469703674316,17
91.6320266723632,18.9673061370849,19.8744525909423,-91.4458236694336,18.9837493896484,4997.576171875,-143.497589111328,52.7560653686523,24.887523651123,18.5286788940429,19.8506202697753,48.5333976745605,17
91.7281341552734,18.9307556152343,19.9832687377929,-91.4430160522461,19.0192832946777,4998.25927734375,-143.597579956054,52.7650604248046,24.9354572296142,18.5428276062011,19.8506202697753,48.4661026000976,17
91.6963729858398,18.8910331726074,20.1495742797851,-91.4967422485351,19.0420322418212,4998.74267578125,-143.617004394531,52.7702827453613,24.9843063354492,18.5676002502441,19.8506202697753,48.4401626586914,17
91.8018722534179,18.8473529815673,20.391466140747,-91.4288253784179,19.0546512603759,4999.08154296875,-143.569702148437,52.7237586975097,25.06441116333,18.5888862609863,19.8506202697753,48.3516960144043,17
91.7253723144531,18.8169231414794,20.7050228118896,-91.5869140625,19.0895690917968,4999.33203125,-143.613677978515,52.7715301513671,25.0913925170898,18.6091403961181,19.8506202697753,48.3840255737304,17
91.7433853149414,18.7900485992431,20.9004764556884,-91.5607757568359,19.1759223937988,4999.501953125,-143.51382446289,52.7367897033691,25.1345443725585,18.6218147277832,19.8506202697753,48.3837585449218,17
91.685920715332,18.775930404663,21.0301837921142,-91.5956420898437,19.2476501464843,4999.62646484375,-143.474975585937,52.7459754943847,25.1438045501709,18.6242542266845,19.8506202697753,48.3618049621582,17
91.604248046875,18.7863807678222,21.1604900360107,-91.6646575927734,19.2942447662353,4999.7333984375,-143.461013793945,52.7972373962402,25.1932201385498,18.6295471191406,19.8506202697753,48.3632354736328,17
91.5041732788086,18.8125457763671,21.2675399780273,-91.6887283325195,19.3723583221435,4999.796875,-143.322601318359,52.7740211486816,25.221752166748,18.6373558044433,19.8506202697753,48.3503684997558,17
91.6271133422851,18.8348217010498,21.4882793426513,-91.7686538696289,19.4661693572998,4999.83837890625,-143.164367675781,52.8232307434082,25.2653274536132,18.6578350067138,19.8506202697753,48.3947219848632,17
91.6698760986328,18.8430824279785,21.7503662109375,-91.8311233520507,19.5481719970703,4999.87353515625,-143.072402954101,52.8329353332519,25.3053283691406,18.707649230957,19.8506202697753,48.4042015075683,17
91.6608734130859,18.8652362823486,21.9539203643798,-91.9279098510742,19.6089038848876,4999.89794921875,-143.013473510742,52.874713897705,25.3482208251953,18.7709827423095,19.8506202697753,48.3841896057128,17
91.6699905395507,18.9086227416992,22.1522197723388,-91.949592590332,19.6513767242431,4999.91015625,-142.934326171875,52.8795852661132,25.3577003479003,18.8177680969238,19.8506202697753,48.3969116210937,17
91.5746307373046,18.9464225769042,22.3621063232421,-91.9998168945312,19.6972312927246,4999.92236328125,-142.918045043945,52.8845710754394,25.376012802124,18.85618019104,19.8506202697753,48.3430747985839,17
91.3585968017578,18.9741668701171,22.5753078460693,-92.1319274902343,19.737548828125,4999.935546875,-142.842330932617,52.8583831787109,25.4157905578613,18.8943939208984,19.8506202697753,48.4203186035156,17
91.3666534423828,18.993236541748,22.7966957092285,-92.1397323608398,19.7669773101806,4999.93603515625,-142.771453857421,52.8723487854003,25.4988899230957,18.9141502380371,19.8506202697753,48.3960151672363,17
91.2533721923828,19.0071125030517,23.0473155975341,-92.1759719848632,19.7899913787841,4999.9453125,-142.767822265625,52.8588562011718,25.6004047393798,18.9319152832031,19.8506202697753,48.3766746520996,17
91.1962280273437,19.0209808349609,23.2557468414306,-92.1409606933593,19.8071784973144,4999.95068359375,-142.750885009765,52.8291435241699,25.6627960205078,18.9440402984619,19.8506202697753,48.3683433532714,17
91.1364212036132,19.0130348205566,23.3476295471191,-92.069351196289,19.8194923400878,4999.9521484375,-142.781341552734,52.8055419921875,25.6594352722167,18.9615879058837,19.8506202697753,48.3769569396972,17
91.0865249633789,18.9846611022949,23.3808536529541,-92.0302047729492,19.8283157348632,4999.9541015625,-142.867492675781,52.8038520812988,25.6825332641601,18.9946880340576,19.8506202697753,48.4071807861328,17
91.0305404663086,18.9528942108154,23.4247665405273,-92.0211486816406,19.834638595581,4999.95361328125,-142.889373779296,52.780906677246,25.7139263153076,19.0334587097167,19.8506202697753,48.3826713562011,17
91.2231826782226,18.9056720733642,23.5064907073974,-91.8405456542968,19.8391685485839,4999.94873046875,-142.945648193359,52.7531585693359,25.7714138031005,19.0586280822753,19.8506202697753,48.4828414916992,17
91.4049377441406,18.8619480133056,23.7025775909423,-91.7992248535156,19.842414855957,4999.95751953125,-143.032043457031,52.813247680664,25.8392868041992,19.0759201049804,19.8506202697753,48.4607353210449,17
91.5248870849609,18.832420349121,23.9504623413085,-91.6534118652343,19.844741821289,4999.955078125,-143.13948059082,52.7796630859375,25.880931854248,19.094367980957,19.8506202697753,48.3945159912109,17
91.6134796142578,18.8083457946777,24.1628131866455,-91.6483001708984,19.8464069366455,4999.96044921875,-143.239196777343,52.7800636291503,25.932897567749,19.1069374084472,19.8506202697753,48.4311141967773,17
91.7205505371093,18.7860984802246,24.3757457733154,-91.5617599487304,19.8476009368896,4999.96044921875,-143.256072998046,52.7766494750976,25.8965072631835,19.130859375,19.8506202697753,48.3785705566406,17
91.6861190795898,18.7788829803466,24.5383167266845,-91.5801773071289,19.8484573364257,4999.958984375,-143.203308105468,52.7815780639648,25.8442096710205,19.14937210083,19.8506202697753,48.4124946594238,17
91.7511901855468,18.7816543579101,24.6487274169921,-91.6267623901367,19.9082908630371,4999.951171875,-143.145309448242,52.8129844665527,25.9102249145507,19.1679859161376,19.8506202697753,48.4296073913574,17
91.6760559082031,18.8005905151367,24.7192974090576,-91.712417602539,19.9253311157226,4999.9560546875,-143.149185180664,52.8212280273437,25.9928245544433,19.184419631958,19.8506202697753,48.3568305969238,17
91.6026229858398,18.8290748596191,24.8283443450927,-91.7338104248046,19.983112335205,4999.95263671875,-143.132675170898,52.8091812133789,26.0061264038085,19.2040576934814,19.8506202697753,48.3744049072265,17
91.5195693969726,18.8447818756103,24.9779624938964,-91.7749404907226,20.1473751068115,4999.95361328125,-143.116806030273,52.7994842529296,26.0334720611572,19.2239608764648,19.8506202697753,48.3570175170898,17
91.4989624023437,18.8822002410888,25.0682582855224,-91.8478164672851,20.2703800201416,4999.958984375,-143.040893554687,52.8073272705078,26.092580795288,19.2465915679931,19.8506202697753,48.3312225341796,17
91.3488464355468,18.9394207000732,25.1302909851074,-91.9013671875,20.3366069793701,4999.95849609375,-142.951339721679,52.7680778503418,26.131233215332,19.2599239349365,19.8506202697753,48.4160690307617,17
91.4366378784179,18.9834251403808,25.2965259552001,-92.0875473022461,20.5611019134521,4999.96142578125,-142.832855224609,52.8737068176269,26.2121353149414,19.2677726745605,19.8506202697753,48.4635734558105,17
91.5119552612304,19.0185470581054,25.4582805633544,-92.0867614746093,20.8291778564453,4999.95654296875,-142.719329833984,52.8806037902832,26.2982501983642,19.3000793457031,19.8506202697753,48.4029121398925,17
91.474739074707,19.0320777893066,25.5468616485595,-92.1044769287109,21.028522491455,4999.955078125,-142.684432983398,52.8749046325683,26.308235168457,19.3214473724365,19.8506202697753,48.2977676391601,17
91.4150695800781,19.0310726165771,25.6410865783691,-92.1231918334961,21.2508220672607,4999.95166015625,-142.666839599609,52.8644981384277,26.3357048034667,19.3579425811767,19.8506202697753,48.3090629577636,17
91.3528518676757,19.0254344940185,25.778242111206,-92.1961593627929,21.453929901123,4999.958984375,-142.608963012695,52.8797302246093,26.3514194488525,19.3968181610107,19.8506202697753,48.3193016052246,17
91.0682373046875,19.0172290802001,25.9372844696044,-92.3137512207031,21.641408920288,4999.962890625,-142.582534790039,52.8539085388183,26.4204635620117,19.4234714508056,19.8506202697753,48.4570922851562,17
91.1275024414062,18.9990196228027,26.0532608032226,-92.3738021850586,21.8074131011962,4999.95263671875,-142.453857421875,52.8962593078613,26.4849586486816,19.4321613311767,19.8506202697753,48.4016456604003,17
91.0054168701171,18.9620761871337,26.1539573669433,-92.3701477050781,21.9604911804199,4999.9599609375,-142.511367797851,52.8724060058593,26.5438919067382,19.4382972717285,19.8506202697753,48.3635025024414,17
90.9494094848632,18.913179397583,26.2338962554931,-92.3286209106445,22.0788516998291,4999.95849609375,-142.532196044921,52.8319282531738,26.5836448669433,19.4628257751464,19.8506202697753,48.3516693115234,17
90.9319534301757,18.8636074066162,26.2841491699218,-92.2552185058593,22.1936836242675,4999.96240234375,-142.569412231445,52.7921676635742,26.6325035095214,19.4854736328125,19.8506202697753,48.3765220642089,17
90.9690780639648,18.8208312988281,26.3300132751464,-92.1553878784179,22.2886562347412,4999.95947265625,-142.64094543457,52.8057899475097,26.7196807861328,19.5109882354736,19.8506202697753,48.4260025024414,17
90.8880004882812,18.7963981628417,26.392234802246,-92.1150665283203,22.3929767608642,4999.95654296875,-142.759552001953,52.7883110046386,26.7806987762451,19.5309429168701,19.8506202697753,48.3954429626464,17
91.1134338378906,18.7897357940673,26.5500698089599,-92.0005340576171,22.5113067626953,4999.94970703125,-142.81021118164,52.7907600402832,26.7921142578125,19.5443096160888,19.8506202697753,48.3975105285644,17
91.306167602539,18.7822933197021,26.8616981506347,-91.8976974487304,22.6332092285156,4999.95458984375,-142.902450561523,52.8043670654296,26.7897453308105,19.5561656951904,19.8506202697753,48.3995780944824,17
91.5076751708984,18.778673171997,27.1050662994384,-91.7096710205078,22.7619590759277,4999.95361328125,-142.920532226562,52.76118850708,26.7871074676513,19.5844783782959,19.8506202697753,48.4365730285644,17
91.6220397949218,18.7798538208007,27.2438049316406,-91.7200012207031,22.869514465332,4999.96044921875,-142.961654663085,52.797565460205,26.7869853973388,19.6124610900878,19.8506202697753,48.3910751342773,17
91.6060638427734,18.7952232360839,27.4346561431884,-91.7576599121093,22.9515171051025,4999.96533203125,-143.027938842773,52.8252067565918,26.8350448608398,19.637559890747,19.8506202697753,48.3839836120605,17
91.4691772460937,18.8184223175048,27.6075687408447,-91.7716979980468,23.0216922760009,4999.96533203125,-143.022888183593,52.8048057556152,26.9402408599853,19.6513500213623,19.8506202697753,48.4269561767578,17
91.5051727294921,18.8590908050537,27.7115879058837,-91.8579177856445,23.0743770599365,4999.94970703125,-142.954315185546,52.8296432495117,26.9841423034667,19.6684303283691,19.8506202697753,48.378547668457,17
91.4773864746093,18.9180278778076,27.7870330810546,-91.850830078125,23.1051845550537,4999.95166015625,-142.911361694335,52.8030586242675,26.9945678710937,19.6965293884277,19.8506202697753,48.3524627685546,17
91.4269790649414,18.9497165679931,27.8549251556396,-91.9471817016601,23.1463356018066,4999.95947265625,-142.878707885742,52.8373298645019,27.0463161468505,19.7231159210205,19.8506202697753,48.3815574645996,17
91.440185546875,18.9858589172363,27.9615116119384,-91.9460678100586,23.1790885925292,4999.9599609375,-142.794219970703,52.8168983459472,27.0519790649414,19.7403926849365,19.8506202697753,48.4547042846679,17
91.3705215454101,19.0168991088867,28.0679588317871,-92.0085525512695,23.234354019165,4999.9599609375,-142.785781860351,52.8328056335449,27.0979194641113,19.7538471221923,19.8506202697753,48.3679885864257,17
91.3307266235351,19.0399932861328,28.0935897827148,-92.1367721557617,23.3040733337402,4999.962890625,-142.587219238281,52.8472328186035,27.1445732116699,19.7698154449462,19.8506202697753,48.4220581054687,17
91.4039764404296,19.0448532104492,28.228120803833,-92.1555404663086,23.3697319030761,4999.95751953125,-142.50422668457,52.8737258911132,27.202766418457,19.7883567810058,19.8506202697753,48.3395500183105,17
91.3135757446289,19.0159111022949,28.4427108764648,-92.1861114501953,23.4344139099121,4999.9560546875,-142.561721801757,52.8652153015136,27.2603683471679,19.8009929656982,19.8506202697753,48.3625907897949,17
91.3363494873046,18.9796047210693,28.5762329101562,-92.2325286865234,23.476879119873,4999.95556640625,-142.475677490234,52.911506652832,27.2957553863525,19.8126258850097,19.8506202697753,48.3933753967285,17
91.3284530639648,18.9317970275878,28.7005252838134,-92.2813491821289,23.5451946258544,4999.951171875,-142.385070800781,52.8843994140625,27.3203105926513,19.8221626281738,19.8506202697753,48.4151344299316,17
91.1663055419921,18.8869323730468,28.8685283660888,-92.4790878295898,23.622537612915,4999.9541015625,-142.428878784179,52.9381217956543,27.317138671875,19.8283004760742,19.8506202697753,48.4332656860351,17
90.9095306396484,18.8514289855957,29.0324573516845,-92.5458602905273,23.7250747680664,4999.958984375,-142.398849487304,52.9098281860351,27.3665733337402,19.8339309692382,19.8506202697753,48.4719772338867,17
90.9220962524414,18.8263206481933,29.2090911865234,-92.4812622070312,23.8085136413574,4999.951171875,-142.334915161132,52.8678894042968,27.4337081909179,19.8386631011962,19.8506202697753,48.4428749084472,17
90.8539505004882,18.8014869689941,29.3722419738769,-92.4837265014648,23.9274597167968,4999.95849609375,-142.387054443359,52.9018173217773,27.4723472595214,19.8420524597167,19.8506202697753,48.4642181396484,17
90.8031692504882,18.7807350158691,29.5035877227783,-92.3727645874023,24.0830249786376,4999.96044921875,-142.451049804687,52.8438377380371,27.4784049987792,19.8444805145263,19.8506202697753,48.4078063964843,17
90.8677062988281,18.7843990325927,29.6086120605468,-92.307746887207,24.2502059936523,4999.958984375,-142.477386474609,52.8407402038574,27.4970245361328,19.8462219238281,19.8506202697753,48.4495544433593,17
90.8330001831054,18.7954959869384,29.7774276733398,-92.2056732177734,24.401081085205,4999.95849609375,-142.666305541992,52.8343620300293,27.5154724121093,19.8474674224853,19.8506202697753,48.4165229797363,17
90.8558959960937,18.806396484375,29.9914245605468,-92.0914535522461,24.5190696716308,4999.95849609375,-142.710723876953,52.8021621704101,27.5715904235839,19.8483619689941,19.8506202697753,48.4930953979492,17
91.0827560424804,18.8285942077636,30.1166172027587,-91.9665832519531,24.6060485839843,4999.95654296875,-142.776138305664,52.8148078918457,27.5872573852539,19.8490028381347,19.8506202697753,48.4463691711425,17
91.298110961914,18.8425731658935,30.1250419616699,-91.8978195190429,24.6640529632568,4999.95361328125,-142.814788818359,52.821044921875,27.6738052368164,19.8494606018066,19.8506202697753,48.416389465332,17
91.3914642333984,18.8696422576904,30.2401332855224,-91.844985961914,24.7031803131103,4999.96044921875,-142.878143310546,52.8236694335937,27.7789402008056,19.8497886657714,19.8506202697753,48.3762588500976,17
91.485122680664,18.919240951538,30.4531898498535,-91.8106384277343,24.743553161621,4999.962890625,-142.878463745117,52.839256286621,27.8407440185546,19.8500251770019,19.8506202697753,48.3244285583496,17
91.5308303833007,18.9518108367919,30.5478458404541,-91.7778625488281,24.809663772583,4999.95849609375,-142.830200195312,52.80419921875,27.8773498535156,19.8501930236816,19.8506202697753,48.2848358154296,17
91.3573913574218,18.9700508117675,30.6661128997802,-91.779670715332,24.8666744232177,4999.9619140625,-142.811141967773,52.781982421875,27.9168472290039,19.8503150939941,19.8642139434814,48.3229064941406,17
91.4069290161132,18.9873847961425,30.8414649963378,-91.8828430175781,24.9286422729492,4999.95068359375,-142.678665161132,52.8462142944335,27.9513511657714,19.8504009246826,19.8776359558105,48.3725814819335,17
91.3430252075195,19.0073547363281,30.9954223632812,-91.9911727905273,25.0261669158935,4999.95458984375,-142.662368774414,52.8909263610839,27.989797592163,19.8504638671875,19.8699779510498,48.3674278259277,17
91.3957901000976,19.011432647705,31.0629386901855,-92.0346298217773,25.1062355041503,4999.95703125,-142.537612915039,52.9085807800293,28.0176696777343,19.850507736206,19.8644905090332,48.3377838134765,17
91.3660202026367,18.9957389831542,31.1217555999755,-92.1300735473632,25.1847591400146,4999.95458984375,-142.471405029296,52.9277572631835,28.0289459228515,19.8505401611328,19.8605594635009,48.3768043518066,17
91.3157577514648,18.9743919372558,31.2559089660644,-92.1932373046875,25.2875175476074,4999.95361328125,-142.448303222656,52.9489555358886,28.0477085113525,19.8505630493164,19.8577423095703,48.3782882690429,17
91.1362533569336,18.9391479492187,31.3216438293457,-92.1885528564453,25.3785381317138,4999.962890625,-142.395706176757,52.8707313537597,28.0633850097656,19.8505783081054,19.8688907623291,48.3920860290527,17
91.2098236083984,18.885419845581,31.3684501647949,-92.2977066040039,25.4437561035156,4999.96240234375,-142.313613891601,52.9286231994628,28.0621719360351,19.8505897521972,19.8804473876953,48.3571624755859,17
91.1679000854492,18.8348731994628,31.4837894439697,-92.307746887207,25.5120773315429,4999.94921875,-142.322662353515,52.9315338134765,28.093786239624,19.8505992889404,19.871992111206,48.4183616638183,17
91.1343383789062,18.8199024200439,31.5779953002929,-92.4190063476562,25.5880088806152,4999.94970703125,-142.26106262207,52.9568099975585,28.1986999511718,19.8506050109863,19.8659343719482,48.416519165039,17
91.0770797729492,18.8331069946289,31.6119976043701,-92.3942947387695,25.6779060363769,4999.9501953125,-142.196212768554,52.9090270996093,28.2593898773193,19.8506088256835,19.9010982513427,48.3590507507324,17
90.9843673706054,18.8260173797607,31.6597862243652,-92.5126953125,25.7508373260498,4999.955078125,-142.17041015625,52.9555206298828,28.3294334411621,19.8506126403808,19.8611640930175,48.4229888916015,17
90.7666397094726,18.8083801269531,31.7804317474365,-92.6322860717773,25.809757232666,4999.96142578125,-142.106155395507,52.9461936950683,28.3205032348632,19.8506145477294,19.8629913330078,48.4795417785644,17
90.8139190673828,18.7992553710937,31.9749565124511,-92.6842880249023,25.8751583099365,4999.953125,-142.037307739257,52.9701614379882,28.3705024719238,19.8506164550781,19.8623809814453,48.472068786621,17
