Date,Open,High,Low,Close,Adj Close,Volume
2019-09-09,6328.282227,6414.483887,6306.735840,6334.842773,6334.842773,577671800
2019-09-16,6262.288086,6282.062988,6193.513184,6231.473145,6231.473145,565108400
2019-09-23,6240.144043,6247.577148,6086.001953,6196.889160,6196.889160,518161700
2019-09-30,6190.372070,6195.728027,5997.691895,6061.251953,6061.251953,541748600
2019-10-07,6077.740234,6109.118164,5988.872070,6105.799805,6105.799805,558601100
2019-10-14,6129.233887,6201.174805,6099.238770,6191.946777,6191.946777,596499000
2019-10-21,6207.889160,6348.314941,6178.555176,6252.345215,6252.345215,678349400
2019-10-28,6256.790039,6304.049805,6193.887207,6207.190918,6207.190918,739198500
2019-11-04,6219.126953,6274.291992,6119.420898,6177.985840,6177.985840,398223900
2019-11-11,6171.437012,6183.827148,6062.979980,6128.345215,6128.345215,275233700
2019-11-18,6126.413086,6167.411133,6086.827148,6100.242188,6100.242188,252319100
2019-11-25,6094.748047,6105.097168,5939.403809,6011.830078,6011.830078,289760700
2019-12-02,6023.611816,6186.868164,6023.009766,6186.868164,6186.868164,256899600
2019-12-09,6194.082031,6210.778809,6139.396973,6197.317871,6197.317871,255842000
2019-12-16,6197.313965,6287.250000,6197.313965,6284.372070,6284.372070,208955200
2019-12-23,6309.670898,6337.335938,6270.539063,6329.313965,6329.313965,114787000
2019-12-30,6329.134766,6336.919922,6263.675781,6323.465820,6323.465820,125226400
2020-01-06,6293.499023,6300.436035,6218.129883,6274.940918,6274.940918,219567400
2020-01-13,6287.912109,6348.525879,6255.493164,6291.657227,6291.657227,219276600
2020-01-20,6310.500977,6312.988770,6223.189941,6244.108887,6244.108887,211911000
2020-01-27,6240.817871,6242.176758,5937.021973,5940.047852,5940.047852,119837000
2020-02-03,5920.967773,6013.699219,5877.201172,5999.606934,5999.606934,186146700
2020-02-10,5993.376953,5996.465820,5843.432129,5866.944824,5866.944824,158165600
2020-02-17,5863.914063,5960.712891,5853.598145,5882.254883,5882.254883,171898000
2020-02-24,5846.145996,5863.124023,5288.370117,5452.704102,5452.704102,210009000
2020-03-02,5455.045898,5715.940918,5354.620117,5498.540039,5498.540039,201579600
2020-03-09,5364.604004,5364.604004,4639.914063,4907.570801,4907.570801,217164900
2020-03-16,4907.570801,4907.570801,3918.340088,4194.943848,4194.943848,189169000
2020-03-23,4194.943848,4697.666016,3911.716064,4545.570801,4545.570801,237209600
2020-03-30,4545.570801,4627.417969,4317.713867,4623.429199,4623.429199,217522600
2020-04-06,4623.429199,4975.536133,4562.901855,4649.079102,4649.079102,255758500
2020-04-13,4649.079102,4747.725098,4480.606934,4634.820801,4634.820801,218419900
2020-04-20,4634.820801,4669.541992,4441.089844,4496.063965,4496.063965,238397200
2020-04-27,4496.063965,4726.773926,4474.893066,4716.402832,4716.402832,183906700
2020-05-04,4716.402832,4716.402832,4576.228027,4597.430176,4597.430176,179791700
2020-05-11,4597.430176,4659.861816,4460.272949,4507.606934,4507.606934,231060000
2020-05-18,4507.606934,4609.041992,4487.179199,4545.952148,4545.952148,139287000
2020-05-25,4545.952148,4755.957031,4541.833984,4753.611816,4753.611816,288083800
2020-06-01,4753.611816,5014.764160,4753.611816,4947.782227,4947.782227,372565600
2020-06-08,4947.782227,5139.405762,4712.073242,4880.358887,4880.358887,490084700
2020-06-15,4880.358887,5018.984863,4809.619141,4942.274902,4942.274902,336775500
2020-06-22,4942.274902,4977.650879,4879.132813,4904.087891,4904.087891,260206800
2020-06-29,4904.087891,4997.481934,4862.041016,4973.793945,4973.793945,249816600
2020-07-06,4973.793945,5111.563965,4973.490234,5031.255859,5031.255859,358094500
2020-07-13,5031.255859,5116.463867,5024.934082,5079.584961,5079.584961,349862400
2020-07-20,5079.584961,5162.979980,5031.888184,5082.991211,5082.991211,427056800
2020-07-27,5082.991211,5149.629883,5080.121094,5149.626953,5149.626953,356913600
2020-08-03,5149.626953,5187.963867,4928.467773,5143.893066,5143.893066,423927900
2020-08-10,5157.833984,5279.349121,5157.833984,5247.689941,5247.689941,340206700
2020-08-17,5247.689941,5327.315918,5243.995117,5272.810059,5272.810059,188318800
2020-08-24,5272.810059,5381.948242,5261.408203,5346.659180,5346.659180,665155800
2020-08-31,5346.659180,5369.446777,5188.608887,5239.851074,5239.851074,568186400
2020-09-07,5235.009766,5256.305176,4754.798828,5016.711914,5016.711914,492882200
2020-09-14,5060.023926,5187.278809,5013.186035,5059.223145,5059.223145,503336800
2020-09-21,5058.990234,5075.818848,4820.331055,4945.791016,4945.791016,406370800
2020-09-28,4962.953125,4991.762207,4841.361816,4926.733887,4926.733887,440809400
2020-10-05,4947.040039,5057.835938,4915.685059,5053.663086,5053.663086,421591900
2020-10-12,5078.128906,5182.530762,5064.170898,5103.414063,5103.414063,525143900
2020-10-19,5116.757813,5135.078125,5063.696777,5112.187988,5112.187988,522912300
2020-10-26,5113.148926,5158.265137,5110.618164,5128.225098,5128.225098,210436500
2020-11-02,5108.028809,5335.528809,5073.500000,5335.528809,5335.528809,516535700
2020-11-09,5371.971191,5520.908203,5319.419922,5461.058105,5461.058105,669558400
2020-11-16,5500.034180,5628.441895,5462.459961,5571.655762,5571.655762,789934400
2020-11-23,5583.330078,5795.835938,5583.330078,5783.334961,5783.334961,1255563200
2020-11-30,5779.670898,5853.155762,5563.861816,5810.482910,5810.482910,1160743700
2020-12-07,5854.303223,6004.422852,5854.303223,5938.329102,5938.329102,1003237500
2020-12-14,5959.274902,6160.977051,5959.274902,6104.324219,6104.324219,1292048600
2020-12-21,6131.623047,6195.153809,5853.261230,6008.708984,6008.708984,692226400
2020-12-28,6067.000000,6143.870117,5962.009766,5979.073242,5979.073242,526030000
2021-01-04,5997.830078,6275.742188,5929.047852,6257.834961,6257.834961,1007037000
2021-01-11,6278.413086,6472.312012,6278.374023,6373.412109,6373.412109,1527600500
2021-01-18,6365.025879,6504.992188,6283.312988,6307.126953,6307.126953,1081229300
2021-01-25,6322.519043,6322.727051,5825.291992,5862.352051,5862.352051,813369600
2021-02-01,5856.776855,6179.368164,5735.469238,6151.729004,6151.729004,872980000
2021-02-08,6193.550781,6286.291016,6157.134766,6222.520996,6222.520996,563483000
2021-02-15,6244.384766,6314.555176,6173.594238,6231.932129,6231.932129,739117700
2021-02-22,6267.024902,6312.873047,6184.517090,6241.795898,6241.795898,880483600
2021-03-01,6281.856934,6394.452148,6245.308105,6258.749023,6258.749023,987879800
2021-03-08,6304.000000,6364.356934,6167.717773,6358.208984,6358.208984,652024500
2021-03-15,6374.762207,6387.735840,6268.838867,6356.160156,6356.160156,742809300
2021-03-22,6346.794922,6354.938965,6058.842773,6195.562012,6195.562012,712370600
2021-03-29,6205.568848,6230.990234,5892.645020,6011.456055,6011.456055,462735200
2021-04-05,6040.055176,6113.155762,5944.420898,6070.208984,6070.208984,720785500
2021-04-12,6080.791992,6115.620117,5883.523926,6086.257813,6086.257813,669695000
2021-04-19,6084.785156,6096.995117,5973.247070,6016.863770,6016.863770,675194300
2021-04-26,6018.339844,6033.899902,5950.868164,5995.616211,5995.616211,641211400
2021-05-03,5999.661133,6005.087891,5922.493164,5928.309082,5928.309082,667078400
2021-05-10,5942.105957,5985.372070,5911.375977,5938.351074,5938.351074,240955800
2021-05-17,5950.137207,5958.792969,5742.038086,5773.120117,5773.120117,696962000
2021-05-24,5793.066895,5904.837891,5759.339844,5848.616211,5848.616211,679387300
2021-05-31,5869.217773,6103.858887,5860.536133,6065.166016,6065.166016,687508700
2021-06-07,6075.506836,6134.881836,5972.449219,6095.497070,6095.497070,1116799300
2021-06-14,6110.796875,6124.872070,5944.053223,6007.120117,6007.120117,955804200
2021-06-21,5959.964844,6130.096191,5884.917969,6022.398926,6022.398926,851733600
2021-06-28,6015.278809,6043.432129,5913.590820,6023.007813,6023.007813,825550700
2021-07-05,6024.165039,6080.222168,5985.354004,6039.844238,6039.844238,754205300
2021-07-12,6060.054199,6114.286133,5947.618164,6072.509766,6072.509766,716924100
2021-07-19,6062.965820,6166.305176,6015.148926,6101.689941,6101.689941,597748400
2021-07-26,6109.030762,6160.462891,6068.512207,6070.039063,6070.039063,869133600
2021-08-02,6098.007813,6263.539063,6048.101074,6203.431152,6203.431152,1228093800
2021-08-09,6203.747070,6239.015137,6042.475098,6139.492188,6139.492188,869347300
2021-08-16,6144.942871,6147.304199,5938.407227,6030.771973,6030.771973,796085900
2021-08-23,6037.700195,6138.497070,6021.954102,6041.366211,6041.366211,977033500
2021-08-30,6062.112793,6169.056152,6054.280762,6126.920898,6126.920898,893890700
2021-09-06,6137.125977,6150.357910,5982.766113,6094.873047,6094.873047,958513400
2021-09-13,6080.062012,6137.668945,6052.970215,6133.246094,6133.246094,992844400
2021-09-20,6132.034180,6163.883789,5996.407227,6144.814941,6144.814941,950159400
2021-09-27,6141.470215,6286.942871,6086.263184,6228.845215,6228.845215,1102928200
2021-10-04,6234.798828,6497.655762,6234.798828,6481.769043,6481.769043,1172175100
2021-10-11,6482.957031,6680.008789,6451.678223,6633.337891,6633.337891,941178200
2021-10-18,6649.280762,6687.133789,6585.557129,6643.737793,6643.737793,757917300
2021-10-25,6626.367188,6680.117188,6509.877930,6591.346191,6591.346191,899190300
2021-11-01,6618.122070,6627.851074,6480.009766,6581.785156,6581.785156,828841100
2021-11-08,6599.404785,6714.158203,6592.055176,6651.054199,6651.054199,921099300
2021-11-15,6661.849121,6720.987793,6592.228027,6720.263184,6720.263184,1134263700
2021-11-22,6731.515137,6754.463867,6544.895996,6561.553223,6561.553223,1087199900
2021-11-29,6552.803223,6647.477051,6484.578125,6538.505859,6538.505859,795330100
2021-12-06,6552.815918,6652.921875,6525.984863,6652.921875,6652.921875,1078695000
2021-12-13,6663.738770,6688.378906,6559.303223,6601.932129,6601.932129,1011838100
2021-12-20,6571.345215,6592.166992,6529.592773,6562.899902,6562.899902,941359400
2021-12-27,6570.558105,6621.579102,6562.554199,6581.481934,6581.481934,763376600
2022-01-03,6586.259766,6738.109863,6586.132813,6701.315918,6701.315918,884588500
2022-01-10,6697.375977,6727.767090,6625.756836,6693.400879,6693.400879,854569300
2022-01-17,6711.405762,6726.373047,6534.270020,6726.373047,6726.373047,805658500
2022-01-24,6700.821777,6712.262207,6523.929199,6645.511230,6645.511230,986322200
2022-01-31,6656.707031,6731.391113,6626.655762,6731.391113,6731.391113,777116900
2022-02-07,6751.349121,6874.351074,6748.909180,6815.606934,6815.606934,1238259600
2022-02-14,6791.315918,6899.410156,6698.508789,6892.817871,6892.817871,1092845600
2022-02-21,6896.751953,6929.911133,6758.860840,6888.170898,6888.170898,1127214800
2022-02-28,6964.696777,6996.935059,6861.958984,6928.328125,6928.328125,769293800
2022-03-07,6905.324219,6929.862793,6814.183105,6922.602051,6922.602051,1085654100
2022-03-14,6949.206055,7032.702148,6894.920898,6954.964844,6954.964844,949839000
2022-03-21,6945.893066,7055.340820,6929.934082,7002.532227,7002.532227,1086012100
2022-03-28,6996.317871,7099.497070,6987.223145,7078.759766,7078.759766,890142300
2022-04-04,7082.247070,7216.494141,7060.213867,7210.834961,7210.834961,986772300
2022-04-11,7212.002930,7355.299805,7146.585938,7235.532227,7235.532227,1073108900
2022-04-18,7245.503906,7297.394043,7174.810059,7225.605957,7225.605957,1118782600
2022-04-25,7204.161133,7267.111816,7121.859863,7228.914063,7228.914063,805992800
2022-05-02,null,null,null,null,null,null
2022-05-09,7154.916992,7156.483887,6509.878906,6597.993164,6597.993164,778348200
2022-05-16,6603.893066,6965.105957,6574.136230,6918.144043,6918.144043,816107000
2022-05-23,6930.938965,7032.821777,6802.712891,7026.255859,7026.255859,750357000
2022-05-30,7052.172852,7233.995117,6974.616211,7182.960938,7182.960938,949041500
2022-06-06,7163.173828,7257.997070,7051.223145,7086.647949,7086.647949,1281571500
2022-06-13,6992.229980,7138.496094,6882.644043,6936.966797,6936.966797,1322143900
2022-06-20,6937.007813,7067.747070,6859.599121,7042.937012,7042.937012,1133599100
2022-06-27,7043.018066,7070.519043,6777.316895,6794.328125,6794.328125,840889500
2022-07-04,6794.368164,6796.519043,6559.637207,6740.219238,6740.219238,810131700
2022-07-11,6740.019043,6757.086914,6607.702148,6651.904785,6651.904785,794121300
2022-07-18,6652.064941,6901.720215,6611.925781,6886.961914,6886.961914,853012300
2022-07-25,6887.041992,7032.353027,6857.800781,6951.123047,6951.123047,1387470600
2022-08-01,6951.123047,7090.767090,6902.629883,7084.654785,7084.654785,1102623400
2022-08-08,7084.654785,7181.100098,7021.672852,7129.276855,7129.276855,1169007600
2022-08-15,7129.276855,7230.110840,7080.752930,7172.434082,7172.434082,931624200
2022-08-22,7172.434082,7210.163086,7064.500977,7135.248047,7135.248047,1241361100
2022-08-29,7135.087891,7223.125977,7015.347168,7177.179199,7177.179199,1359158600
2022-09-05,7177.139160,7287.700195,7147.976074,7242.655762,7242.655762,1535050500
2022-09-12,7242.695801,7377.495117,7163.073242,7168.870117,7168.870117,1462367300
2022-09-19,7168.950195,7252.186035,7127.457031,7178.583008,7178.583008,1266925400
2022-09-26,7178.502930,7178.502930,6926.859863,7040.797852,7040.797852,1036700200
2022-10-03,7040.797852,7135.908203,6995.062012,7026.783203,7026.783203,1020558200
2022-10-10,7026.663086,7026.663086,6814.529785,6814.529785,6814.529785,1046699200
2022-10-17,6814.529785,7058.911133,6747.379883,7017.770996,7017.770996,995211200
2022-10-24,7017.811035,7108.815918,7016.702148,7056.040039,7056.040039,989950000
2022-10-31,7056.040039,7128.136230,6962.853027,7045.526855,7045.526855,907843500
2022-11-07,7045.526855,7111.439941,6956.288086,7089.206055,7089.206055,989493100
2022-11-14,7089.206055,7104.764160,6955.528809,7082.181152,7082.181152,831349300
2022-11-21,7082.181152,7108.831055,7013.221191,7053.149902,7053.149902,816522900
2022-11-28,7053.109863,7090.276855,6967.950195,7019.639160,7019.639160,932257000
2022-12-05,7019.639160,7053.902832,6683.628906,6715.118164,6715.118164,763168800
2022-12-12,6715.118164,6854.098145,6641.810059,6812.192871,6812.192871,1047258100
2022-12-19,6812.153809,6844.121094,6715.044922,6800.672852,6800.672852,668236600
2022-12-26,6800.712891,6953.039063,6786.981934,6850.619141,6850.619141,630101600
2023-01-02,6850.740234,6908.001953,6598.645996,6684.558105,6684.558105,699526200
2023-01-09,6684.558105,6726.965820,6557.919922,6641.830078,6641.830078,720167700
2023-01-16,6641.830078,6874.931152,6627.696777,6874.931152,6874.931152,895567700
2023-01-23,6874.931152,6932.708984,6815.785156,6898.980957,6898.980957,704965800
2023-01-30,6899.021973,6951.966797,6827.243164,6911.731934,6911.731934,824430200
2023-02-06,6911.731934,6961.918945,6803.417969,6880.329102,6880.329102,806734800
2023-02-13,6880.329102,6946.034180,6868.279785,6895.713867,6895.713867,878947100
2023-02-20,6895.855957,6923.672852,6781.229004,6856.576172,6856.576172,724079700
2023-02-27,6856.576172,6890.354004,6804.476074,6813.636230,6813.636230,696678400
2023-03-06,6813.918945,6856.568848,6728.190918,6765.301758,6765.301758,666518500
2023-03-13,6765.018066,6812.874023,6542.791992,6678.236816,6678.236816,1057790300
2023-03-20,6678.236816,6776.904785,6587.688965,6762.253906,6762.253906,420955200
2023-03-27,6762.253906,6868.632813,6704.751953,6805.276855,6805.276855,684102800
2023-04-03,6805.276855,6867.336914,6781.523926,6792.765137,6792.765137,555847900
2023-04-10,6792.765137,6838.071777,6735.192871,6818.574219,6818.574219,740731000
2023-04-17,6818.714844,6839.758789,6765.142090,6821.807129,6821.807129,198520900
2023-04-24,6821.807129,6971.910156,6821.599121,6915.715820,6915.715820,412380900
2023-05-01,6915.715820,6920.335938,6733.775879,6787.630859,6787.630859,543494300
2023-05-08,6787.491211,6820.123047,6704.565918,6707.763184,6707.763184,869888600
2023-05-15,6708.463867,6729.299805,6656.647949,6700.561035,6700.561035,640965200
2023-05-22,6700.561035,6772.646973,6669.235840,6687.000977,6687.000977,805878600
2023-05-29,6687.280762,6708.367188,6562.955078,6633.261230,6633.261230,953648700
2023-06-05,6633.261230,6703.824219,6578.755859,6694.023926,6694.023926,898820200
2023-06-12,6694.583984,6744.644043,6660.909180,6698.546875,6698.546875,836808900
2023-06-19,6698.546875,6717.976074,6626.148926,6639.732910,6639.732910,681954900
2023-06-26,6639.732910,6679.625977,6622.184082,6661.878906,6661.878906,268366000
2023-07-03,6661.735840,6766.272949,6660.824219,6716.458984,6716.458984,758610900
2023-07-10,6716.458984,6874.775879,6716.458984,6869.571777,6869.571777,777914500
2023-07-17,6869.712891,6931.271973,6798.432129,6880.801758,6880.801758,600841300
2023-07-24,6880.801758,6966.166992,6857.368164,6900.229980,6900.229980,755582800
2023-07-31,6900.229980,6934.387207,6833.979980,6852.841797,6852.841797,833783100
2023-08-07,6852.841797,6915.050781,6852.841797,6879.979004,6879.979004,816860100
2023-08-14,6879.979004,6928.629883,6823.753906,6859.912109,6859.912109,594594000
2023-08-21,6860.053223,6959.432129,6859.422852,6895.442871,6895.442871,809797900
2023-08-28,6895.868164,7008.486816,6895.868164,6977.653809,6977.653809,968078700
2023-09-04,6977.795898,7020.966797,6900.586914,6924.779785,6924.779785,834736200
2023-09-11,6924.779785,7011.878906,6903.234863,6982.791016,6982.791016,1031402000
2023-09-18,6982.791016,7046.475098,6928.770996,7016.844238,7016.844238,729508700
2023-09-25,7016.984863,7029.766113,6913.352051,6939.892090,6939.892090,726072400
2023-10-02,6939.892090,6992.626953,6839.857910,6888.518066,6888.518066,831890700
2023-10-09,6888.518066,6986.882813,6880.538086,6926.779785,6926.779785,876646000
2023-10-16,6926.916016,6970.598145,6803.192871,6849.167969,6849.167969,1105909900
2023-10-23,6849.167969,6878.560059,6704.520020,6758.792969,6758.792969,795226800
2023-10-30,6758.657227,6826.618164,6639.824219,6788.850098,6788.850098,1012730500
2023-11-06,6788.850098,6887.022949,6760.102051,6838.232910,6838.232910,693783100
